15,13,13,14,13,14,14,13,13,14,14,13,14,13,13,15
13,11,12,12,12,12,12,12,12,12,12,12,12,12,11,13
13,11,12,12,12,12,12,12,12,12,12,12,12,12,11,13
14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14
13,11,11,12,12,12,12,12,12,12,12,12,12,11,11,13
14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14
14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14
13,11,12,12,12,12,12,12,12,12,12,12,12,12,11,13
13,11,12,12,12,12,12,12,12,12,12,12,12,12,11,13
14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14
14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14
13,11,11,12,12,12,12,12,12,12,12,12,12,11,11,13
14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14
13,11,12,12,12,12,12,12,12,12,12,12,12,12,11,13
13,11,12,12,12,12,12,12,12,12,12,12,12,12,11,13
15,13,13,14,13,14,14,13,13,14,14,13,14,13,13,15
