63,60,61,60,61,60,60,60,60,60,60,61,60,61,60,63
60,47,51,47,52,47,47,48,48,47,47,52,47,51,47,60
61,51,55,52,55,52,52,51,51,52,52,55,52,55,51,61
60,47,52,48,52,48,48,47,47,48,48,52,48,52,47,60
61,52,55,52,55,52,52,52,52,52,52,55,52,55,52,61
60,47,52,48,52,48,48,47,47,48,48,52,48,52,47,60
60,47,52,48,52,48,48,47,47,48,48,52,48,52,47,60
60,47,51,47,52,47,47,48,48,47,47,52,47,51,47,60
60,47,51,47,52,47,47,48,48,47,47,52,47,51,47,60
60,47,52,48,52,48,48,47,47,48,48,52,48,52,47,60
60,47,52,48,52,48,48,47,47,48,48,52,48,52,47,60
61,52,55,52,55,52,52,52,52,52,52,55,52,55,52,61
60,47,52,48,52,48,48,47,47,48,48,52,48,52,47,60
61,51,55,52,55,52,52,51,51,52,52,55,52,55,51,61
60,47,51,47,52,47,47,48,48,47,47,52,47,51,47,60
63,60,61,60,61,60,60,60,60,60,60,61,60,61,60,63
