4095,4074,4062,4032,4062,4032,4064,4074,4074,4064,4032,4062,4032,4062,4074,4095
4058,3318,2875,1727,2874,1727,2912,3318,3318,2912,1727,2874,1727,2875,3318,4058
4082,3822,3666,3263,3666,3263,3680,3823,3823,3680,3263,3666,3263,3666,3822,4082
4032,2751,1984,0,1984,0,2048,2751,2751,2048,0,1984,0,1984,2751,4032
4082,3822,3666,3263,3666,3263,3680,3823,3823,3680,3263,3666,3263,3666,3822,4082
4032,2751,1984,0,1984,0,2048,2751,2751,2048,0,1984,0,1984,2751,4032
4064,3423,3040,2048,3040,2048,3072,3423,3423,3072,2048,3040,2048,3040,3423,4064
4058,3319,2875,1727,2875,1727,2912,3318,3318,2912,1727,2875,1727,2875,3319,4058
4058,3319,2875,1727,2875,1727,2912,3318,3318,2912,1727,2875,1727,2875,3319,4058
4064,3423,3040,2048,3040,2048,3072,3423,3423,3072,2048,3040,2048,3040,3423,4064
4032,2751,1984,0,1984,0,2048,2751,2751,2048,0,1984,0,1984,2751,4032
4082,3822,3666,3263,3666,3263,3680,3823,3823,3680,3263,3666,3263,3666,3822,4082
4032,2751,1984,0,1984,0,2048,2751,2751,2048,0,1984,0,1984,2751,4032
4082,3822,3666,3263,3666,3263,3680,3823,3823,3680,3263,3666,3263,3666,3822,4082
4058,3318,2875,1727,2874,1727,2912,3318,3318,2912,1727,2874,1727,2875,3318,4058
4095,4074,4062,4032,4062,4032,4064,4074,4074,4064,4032,4062,4032,4062,4074,4095
