4095,4074,4082,4064,4082,4064,4064,4074,4074,4064,4064,4082,4064,4082,4074,4095
4074,3654,3822,3423,3822,3423,3423,3654,3654,3423,3423,3822,3423,3822,3654,4074
4082,3822,3926,3680,3926,3680,3680,3823,3823,3680,3680,3926,3680,3926,3822,4082
4064,3423,3680,3072,3680,3072,3072,3423,3423,3072,3072,3680,3072,3680,3423,4064
4082,3822,3926,3680,3926,3680,3680,3823,3823,3680,3680,3926,3680,3926,3822,4082
4064,3423,3680,3072,3680,3072,3072,3423,3423,3072,3072,3680,3072,3680,3423,4064
4064,3423,3680,3072,3680,3072,3072,3423,3423,3072,3072,3680,3072,3680,3423,4064
4074,3654,3822,3423,3822,3423,3423,3654,3654,3423,3423,3822,3423,3822,3654,4074
4074,3654,3822,3423,3822,3423,3423,3654,3654,3423,3423,3822,3423,3822,3654,4074
4064,3423,3680,3072,3680,3072,3072,3423,3423,3072,3072,3680,3072,3680,3423,4064
4064,3423,3680,3072,3680,3072,3072,3423,3423,3072,3072,3680,3072,3680,3423,4064
4082,3822,3926,3680,3926,3680,3680,3823,3823,3680,3680,3926,3680,3926,3822,4082
4064,3423,3680,3072,3680,3072,3072,3423,3423,3072,3072,3680,3072,3680,3423,4064
4082,3822,3926,3680,3926,3680,3680,3823,3823,3680,3680,3926,3680,3926,3822,4082
4074,3654,3822,3423,3822,3423,3423,3654,3654,3423,3423,3822,3423,3822,3654,4074
4095,4074,4082,4064,4082,4064,4064,4074,4074,4064,4064,4082,4064,4082,4074,4095
