1023,1012,1004,992,1004,992,1008,1012,1012,1008,992,1004,992,1004,1012,1023
1003,771,604,352,603,352,687,771,771,687,352,603,352,604,771,1003
1015,927,864,768,864,768,895,927,927,895,768,864,768,864,927,1015
992,639,384,0,384,0,512,639,639,512,0,384,0,384,639,992
1015,928,864,768,864,768,895,927,927,895,768,864,768,864,928,1015
992,639,384,0,384,0,512,639,639,512,0,384,0,384,639,992
1008,832,704,512,704,512,768,831,831,768,512,704,512,704,832,1008
1002,771,603,352,604,352,687,771,771,687,352,604,352,603,771,1002
1002,771,603,352,604,352,687,771,771,687,352,604,352,603,771,1002
1008,832,704,512,704,512,768,831,831,768,512,704,512,704,832,1008
992,639,384,0,384,0,512,639,639,512,0,384,0,384,639,992
1015,928,864,768,864,768,895,927,927,895,768,864,768,864,928,1015
992,639,384,0,384,0,512,639,639,512,0,384,0,384,639,992
1015,927,864,768,864,768,895,927,927,895,768,864,768,864,927,1015
1003,771,604,352,603,352,687,771,771,687,352,603,352,604,771,1003
1023,1012,1004,992,1004,992,1008,1012,1012,1008,992,1004,992,1004,1012,1023
