4095,4066,4077,4032,4077,4032,4064,4066,4066,4064,4032,4077,4032,4077,4066,4095
4066,3254,3574,2239,3574,2239,3167,3254,3254,3167,2239,3574,2239,3574,3254,4066
4077,3574,3771,2944,3771,2944,3520,3574,3574,3520,2944,3771,2944,3771,3574,4077
4032,2239,2944,0,2944,0,2048,2239,2239,2048,0,2944,0,2944,2239,4032
4077,3574,3771,2944,3771,2944,3520,3574,3574,3520,2944,3771,2944,3771,3574,4077
4032,2239,2944,0,2944,0,2048,2239,2239,2048,0,2944,0,2944,2239,4032
4064,3167,3520,2048,3520,2048,3072,3167,3167,3072,2048,3520,2048,3520,3167,4064
4066,3254,3574,2239,3574,2239,3167,3254,3254,3167,2239,3574,2239,3574,3254,4066
4066,3254,3574,2239,3574,2239,3167,3254,3254,3167,2239,3574,2239,3574,3254,4066
4064,3167,3520,2048,3520,2048,3072,3167,3167,3072,2048,3520,2048,3520,3167,4064
4032,2239,2944,0,2944,0,2048,2239,2239,2048,0,2944,0,2944,2239,4032
4077,3574,3771,2944,3771,2944,3520,3574,3574,3520,2944,3771,2944,3771,3574,4077
4032,2239,2944,0,2944,0,2048,2239,2239,2048,0,2944,0,2944,2239,4032
4077,3574,3771,2944,3771,2944,3520,3574,3574,3520,2944,3771,2944,3771,3574,4077
4066,3254,3574,2239,3574,2239,3167,3254,3254,3167,2239,3574,2239,3574,3254,4066
4095,4066,4077,4032,4077,4032,4064,4066,4066,4064,4032,4077,4032,4077,4066,4095
