15,13,12,12,12,12,14,13,13,14,12,12,12,12,13,15
12,8,0,0,0,0,8,8,8,8,0,0,0,0,8,12
13,11,8,8,8,8,12,12,12,12,8,8,8,8,11,13
12,8,0,0,0,0,8,8,8,8,0,0,0,0,8,12
13,11,8,8,8,8,12,12,12,12,8,8,8,8,11,13
12,8,0,0,0,0,8,8,8,8,0,0,0,0,8,12
14,12,8,8,8,8,12,12,12,12,8,8,8,8,12,14
12,8,0,0,0,0,8,8,8,8,0,0,0,0,8,12
12,8,0,0,0,0,8,8,8,8,0,0,0,0,8,12
14,12,8,8,8,8,12,12,12,12,8,8,8,8,12,14
12,8,0,0,0,0,8,8,8,8,0,0,0,0,8,12
13,11,8,8,8,8,12,12,12,12,8,8,8,8,11,13
12,8,0,0,0,0,8,8,8,8,0,0,0,0,8,12
13,11,8,8,8,8,12,12,12,12,8,8,8,8,11,13
12,8,0,0,0,0,8,8,8,8,0,0,0,0,8,12
15,13,12,12,12,12,14,13,13,14,12,12,12,12,13,15
