63,62,60,60,60,60,62,62,62,62,60,60,60,60,62,63
60,56,48,48,48,48,56,56,56,56,48,48,48,48,56,60
62,60,56,56,56,56,60,60,60,60,56,56,56,56,60,62
60,56,48,48,48,48,56,56,56,56,48,48,48,48,56,60
62,60,56,56,56,56,60,60,60,60,56,56,56,56,60,62
60,56,48,48,48,48,56,56,56,56,48,48,48,48,56,60
62,60,56,56,56,56,60,60,60,60,56,56,56,56,60,62
60,56,48,48,48,48,56,56,56,56,48,48,48,48,56,60
60,56,48,48,48,48,56,56,56,56,48,48,48,48,56,60
62,60,56,56,56,56,60,60,60,60,56,56,56,56,60,62
60,56,48,48,48,48,56,56,56,56,48,48,48,48,56,60
62,60,56,56,56,56,60,60,60,60,56,56,56,56,60,62
60,56,48,48,48,48,56,56,56,56,48,48,48,48,56,60
62,60,56,56,56,56,60,60,60,60,56,56,56,56,60,62
60,56,48,48,48,48,56,56,56,56,48,48,48,48,56,60
63,62,60,60,60,60,62,62,62,62,60,60,60,60,62,63
