1023,1007,1013,992,1013,992,1008,1007,1007,1008,992,1013,992,1013,1007,1023
1007,735,837,480,837,480,752,735,735,752,480,837,480,837,735,1007
1013,837,903,672,903,672,848,837,837,848,672,903,672,903,837,1013
992,480,672,0,672,0,512,480,480,512,0,672,0,672,480,992
1013,837,903,672,903,672,848,837,837,848,672,903,672,903,837,1013
992,480,672,0,672,0,512,480,480,512,0,672,0,672,480,992
1008,752,848,512,848,512,768,752,752,768,512,848,512,848,752,1008
1007,735,837,480,837,480,752,735,735,752,480,837,480,837,735,1007
1007,735,837,480,837,480,752,735,735,752,480,837,480,837,735,1007
1008,752,848,512,848,512,768,752,752,768,512,848,512,848,752,1008
992,480,672,0,672,0,512,480,480,512,0,672,0,672,480,992
1013,837,903,672,903,672,848,837,837,848,672,903,672,903,837,1013
992,480,672,0,672,0,512,480,480,512,0,672,0,672,480,992
1013,837,903,672,903,672,848,837,837,848,672,903,672,903,837,1013
1007,735,837,480,837,480,752,735,735,752,480,837,480,837,735,1007
1023,1007,1013,992,1013,992,1008,1007,1007,1008,992,1013,992,1013,1007,1023
