65535,65499,65482,65408,65482,65408,65472,65499,65499,65472,65408,65482,65408,65482,65499,65535
65471,63131,62026,57216,62026,57216,61376,63131,63131,61376,57216,62026,57216,62026,63131,65471
65515,64759,64402,62848,64402,62848,64192,64759,64759,64192,62848,64402,62848,64402,64759,65515
65408,60800,58624,49152,58624,49152,57344,60800,60800,57344,49152,58624,49152,58624,60800,65408
65515,64759,64402,62848,64402,62848,64192,64759,64759,64192,62848,64402,62848,64402,64759,65515
65408,60800,58624,49152,58624,49152,57344,60800,60800,57344,49152,58624,49152,58624,60800,65408
65472,63168,62080,57344,62080,57344,61440,63168,63168,61440,57344,62080,57344,62080,63168,65472
65471,63131,62026,57216,62026,57216,61376,63131,63131,61376,57216,62026,57216,62026,63131,65471
65471,63131,62026,57216,62026,57216,61376,63131,63131,61376,57216,62026,57216,62026,63131,65471
65472,63168,62080,57344,62080,57344,61440,63168,63168,61440,57344,62080,57344,62080,63168,65472
65408,60800,58624,49152,58624,49152,57344,60800,60800,57344,49152,58624,49152,58624,60800,65408
65515,64759,64402,62848,64402,62848,64192,64759,64759,64192,62848,64402,62848,64402,64759,65515
65408,60800,58624,49152,58624,49152,57344,60800,60800,57344,49152,58624,49152,58624,60800,65408
65515,64759,64402,62848,64402,62848,64192,64759,64759,64192,62848,64402,62848,64402,64759,65515
65471,63131,62026,57216,62026,57216,61376,63131,63131,61376,57216,62026,57216,62026,63131,65471
65535,65499,65482,65408,65482,65408,65472,65499,65499,65472,65408,65482,65408,65482,65499,65535
