255,252,249,248,249,248,252,252,252,252,248,249,248,249,252,255
249,228,207,200,207,200,228,228,228,228,200,207,200,207,228,249
253,244,235,232,235,232,244,244,244,244,232,235,232,235,244,253
248,224,200,192,200,192,224,224,224,224,192,200,192,200,224,248
253,244,235,232,235,232,244,244,244,244,232,235,232,235,244,253
248,224,200,192,200,192,224,224,224,224,192,200,192,200,224,248
252,240,228,224,228,224,240,240,240,240,224,228,224,228,240,252
249,228,207,200,207,200,228,228,228,228,200,207,200,207,228,249
249,228,207,200,207,200,228,228,228,228,200,207,200,207,228,249
252,240,228,224,228,224,240,240,240,240,224,228,224,228,240,252
248,224,200,192,200,192,224,224,224,224,192,200,192,200,224,248
253,244,235,232,235,232,244,244,244,244,232,235,232,235,244,253
248,224,200,192,200,192,224,224,224,224,192,200,192,200,224,248
253,244,235,232,235,232,244,244,244,244,232,235,232,235,244,253
249,228,207,200,207,200,228,228,228,228,200,207,200,207,228,249
255,252,249,248,249,248,252,252,252,252,248,249,248,249,252,255
