15,12,13,12,13,12,12,12,12,12,12,13,12,13,12,15
12,0,4,0,4,0,0,0,0,0,0,4,0,4,0,12
13,4,7,4,7,4,4,4,4,4,4,7,4,7,4,13
12,0,4,0,4,0,0,0,0,0,0,4,0,4,0,12
13,4,7,4,7,4,4,4,4,4,4,7,4,7,4,13
12,0,4,0,4,0,0,0,0,0,0,4,0,4,0,12
12,0,4,0,4,0,0,0,0,0,0,4,0,4,0,12
12,0,4,0,4,0,0,0,0,0,0,4,0,4,0,12
12,0,4,0,4,0,0,0,0,0,0,4,0,4,0,12
12,0,4,0,4,0,0,0,0,0,0,4,0,4,0,12
12,0,4,0,4,0,0,0,0,0,0,4,0,4,0,12
13,4,7,4,7,4,4,4,4,4,4,7,4,7,4,13
12,0,4,0,4,0,0,0,0,0,0,4,0,4,0,12
13,4,7,4,7,4,4,4,4,4,4,7,4,7,4,13
12,0,4,0,4,0,0,0,0,0,0,4,0,4,0,12
15,12,13,12,13,12,12,12,12,12,12,13,12,13,12,15
