16383,16333,16355,16256,16355,16256,16320,16333,16333,16320,16256,16355,16256,16355,16333,16383
16333,13783,14905,9856,14905,9856,13120,13783,13783,13120,9856,14905,9856,14905,13783,16333
16355,14905,15543,12672,15543,12672,14528,14905,14905,14528,12672,15543,12672,15543,14905,16355
16256,9856,12672,0,12672,0,8192,9856,9856,8192,0,12672,0,12672,9856,16256
16355,14905,15543,12672,15543,12672,14528,14905,14905,14528,12672,15543,12672,15543,14905,16355
16256,9856,12672,0,12672,0,8192,9856,9856,8192,0,12672,0,12672,9856,16256
16320,13120,14528,8192,14528,8192,12288,13120,13120,12288,8192,14528,8192,14528,13120,16320
16333,13783,14905,9856,14905,9856,13120,13783,13783,13120,9856,14905,9856,14905,13783,16333
16333,13783,14905,9856,14905,9856,13120,13783,13783,13120,9856,14905,9856,14905,13783,16333
16320,13120,14528,8192,14528,8192,12288,13120,13120,12288,8192,14528,8192,14528,13120,16320
16256,9856,12672,0,12672,0,8192,9856,9856,8192,0,12672,0,12672,9856,16256
16355,14905,15543,12672,15543,12672,14528,14905,14905,14528,12672,15543,12672,15543,14905,16355
16256,9856,12672,0,12672,0,8192,9856,9856,8192,0,12672,0,12672,9856,16256
16355,14905,15543,12672,15543,12672,14528,14905,14905,14528,12672,15543,12672,15543,14905,16355
16333,13783,14905,9856,14905,9856,13120,13783,13783,13120,9856,14905,9856,14905,13783,16333
16383,16333,16355,16256,16355,16256,16320,16333,16333,16320,16256,16355,16256,16355,16333,16383
