262143,262079,262056,261888,262056,261888,262016,262079,262079,262016,261888,262056,261888,262056,262079,262143
262030,254734,252112,232960,252112,232960,247552,254734,254734,247552,232960,252112,232960,252112,254734,262030
262110,259934,259152,253440,259152,253440,257792,259934,259934,257792,253440,259152,253440,259152,259934,262110
261888,245504,239616,196608,239616,196608,229376,245504,245504,229376,196608,239616,196608,239616,245504,261888
262110,259934,259152,253440,259152,253440,257792,259934,259934,257792,253440,259152,253440,259152,259934,262110
261888,245504,239616,196608,239616,196608,229376,245504,245504,229376,196608,239616,196608,239616,245504,261888
262016,253824,250880,229376,250880,229376,245760,253824,253824,245760,229376,250880,229376,250880,253824,262016
262030,254734,252112,232960,252112,232960,247552,254734,254734,247552,232960,252112,232960,252112,254734,262030
262030,254734,252112,232960,252112,232960,247552,254734,254734,247552,232960,252112,232960,252112,254734,262030
262016,253824,250880,229376,250880,229376,245760,253824,253824,245760,229376,250880,229376,250880,253824,262016
261888,245504,239616,196608,239616,196608,229376,245504,245504,229376,196608,239616,196608,239616,245504,261888
262110,259934,259152,253440,259152,253440,257792,259934,259934,257792,253440,259152,253440,259152,259934,262110
261888,245504,239616,196608,239616,196608,229376,245504,245504,229376,196608,239616,196608,239616,245504,261888
262110,259934,259152,253440,259152,253440,257792,259934,259934,257792,253440,259152,253440,259152,259934,262110
262030,254734,252112,232960,252112,232960,247552,254734,254734,247552,232960,252112,232960,252112,254734,262030
262143,262079,262056,261888,262056,261888,262016,262079,262079,262016,261888,262056,261888,262056,262079,262143
