63,59,60,56,60,56,60,59,59,60,56,60,56,60,59,63
59,39,44,24,44,24,44,39,39,44,24,44,24,44,39,59
60,44,48,32,48,32,48,44,44,48,32,48,32,48,44,60
56,24,32,0,32,0,32,24,24,32,0,32,0,32,24,56
60,44,48,32,48,32,48,44,44,48,32,48,32,48,44,60
56,24,32,0,32,0,32,24,24,32,0,32,0,32,24,56
60,44,48,32,48,32,48,44,44,48,32,48,32,48,44,60
59,39,44,24,44,24,44,39,39,44,24,44,24,44,39,59
59,39,44,24,44,24,44,39,39,44,24,44,24,44,39,59
60,44,48,32,48,32,48,44,44,48,32,48,32,48,44,60
56,24,32,0,32,0,32,24,24,32,0,32,0,32,24,56
60,44,48,32,48,32,48,44,44,48,32,48,32,48,44,60
56,24,32,0,32,0,32,24,24,32,0,32,0,32,24,56
60,44,48,32,48,32,48,44,44,48,32,48,32,48,44,60
59,39,44,24,44,24,44,39,39,44,24,44,24,44,39,59
63,59,60,56,60,56,60,59,59,60,56,60,56,60,59,63
