15,15,14,14,14,14,15,15,15,15,14,14,14,14,15,15
14,14,12,12,12,12,14,14,14,14,12,12,12,12,14,14
15,15,14,14,14,14,15,15,15,15,14,14,14,14,15,15
14,14,12,12,12,12,14,14,14,14,12,12,12,12,14,14
15,15,14,14,14,14,15,15,15,15,14,14,14,14,15,15
14,14,12,12,12,12,14,14,14,14,12,12,12,12,14,14
15,15,14,14,14,14,15,15,15,15,14,14,14,14,15,15
14,14,12,12,12,12,14,14,14,14,12,12,12,12,14,14
14,14,12,12,12,12,14,14,14,14,12,12,12,12,14,14
15,15,14,14,14,14,15,15,15,15,14,14,14,14,15,15
14,14,12,12,12,12,14,14,14,14,12,12,12,12,14,14
15,15,14,14,14,14,15,15,15,15,14,14,14,14,15,15
14,14,12,12,12,12,14,14,14,14,12,12,12,12,14,14
15,15,14,14,14,14,15,15,15,15,14,14,14,14,15,15
14,14,12,12,12,12,14,14,14,14,12,12,12,12,14,14
15,15,14,14,14,14,15,15,15,15,14,14,14,14,15,15
