1023,1003,1011,992,1011,992,992,1003,1003,992,992,1011,992,1011,1003,1023
1003,583,751,352,751,352,352,583,583,352,352,751,352,751,583,1003
1011,751,855,608,855,608,608,751,751,608,608,855,608,855,751,1011
992,352,608,0,608,0,0,352,352,0,0,608,0,608,352,992
1011,751,855,608,855,608,608,751,751,608,608,855,608,855,751,1011
992,352,608,0,608,0,0,352,352,0,0,608,0,608,352,992
992,352,608,0,608,0,0,352,352,0,0,608,0,608,352,992
1003,583,751,352,751,352,352,583,583,352,352,751,352,751,583,1003
1003,583,751,352,751,352,352,583,583,352,352,751,352,751,583,1003
992,352,608,0,608,0,0,352,352,0,0,608,0,608,352,992
992,352,608,0,608,0,0,352,352,0,0,608,0,608,352,992
1011,751,855,608,855,608,608,751,751,608,608,855,608,855,751,1011
992,352,608,0,608,0,0,352,352,0,0,608,0,608,352,992
1011,751,855,608,855,608,608,751,751,608,608,855,608,855,751,1011
1003,583,751,352,751,352,352,583,583,352,352,751,352,751,583,1003
1023,1003,1011,992,1011,992,992,1003,1003,992,992,1011,992,1011,1003,1023
