65535,65446,65489,65280,65489,65280,65408,65446,65446,65408,65280,65489,65280,65489,65446,65535
65446,57436,61306,42496,61306,42496,54016,57436,57436,54016,42496,61306,42496,61306,57436,65446
65489,61306,63327,53504,63327,53504,59520,61306,61306,59520,53504,63327,53504,63327,61306,65489
65280,42496,53504,0,53504,0,32768,42496,42496,32768,0,53504,0,53504,42496,65280
65489,61306,63327,53504,63327,53504,59520,61306,61306,59520,53504,63327,53504,63327,61306,65489
65280,42496,53504,0,53504,0,32768,42496,42496,32768,0,53504,0,53504,42496,65280
65408,54016,59520,32768,59520,32768,49152,54016,54016,49152,32768,59520,32768,59520,54016,65408
65446,57436,61306,42496,61306,42496,54016,57436,57436,54016,42496,61306,42496,61306,57436,65446
65446,57436,61306,42496,61306,42496,54016,57436,57436,54016,42496,61306,42496,61306,57436,65446
65408,54016,59520,32768,59520,32768,49152,54016,54016,49152,32768,59520,32768,59520,54016,65408
65280,42496,53504,0,53504,0,32768,42496,42496,32768,0,53504,0,53504,42496,65280
65489,61306,63327,53504,63327,53504,59520,61306,61306,59520,53504,63327,53504,63327,61306,65489
65280,42496,53504,0,53504,0,32768,42496,42496,32768,0,53504,0,53504,42496,65280
65489,61306,63327,53504,63327,53504,59520,61306,61306,59520,53504,63327,53504,63327,61306,65489
65446,57436,61306,42496,61306,42496,54016,57436,57436,54016,42496,61306,42496,61306,57436,65446
65535,65446,65489,65280,65489,65280,65408,65446,65446,65408,65280,65489,65280,65489,65446,65535
