1023,1017,1012,1008,1012,1008,1016,1017,1017,1016,1008,1012,1008,1012,1017,1023
1012,940,880,832,880,832,928,940,940,928,832,880,832,880,940,1012
1019,989,964,944,964,944,984,989,989,984,944,964,944,964,989,1019
1008,912,832,768,832,768,896,912,912,896,768,832,768,832,912,1008
1019,989,964,944,964,944,984,989,989,984,944,964,944,964,989,1019
1008,912,832,768,832,768,896,912,912,896,768,832,768,832,912,1008
1016,968,928,896,928,896,960,968,968,960,896,928,896,928,968,1016
1012,940,880,832,880,832,928,940,940,928,832,880,832,880,940,1012
1012,940,880,832,880,832,928,940,940,928,832,880,832,880,940,1012
1016,968,928,896,928,896,960,968,968,960,896,928,896,928,968,1016
1008,912,832,768,832,768,896,912,912,896,768,832,768,832,912,1008
1019,989,964,944,964,944,984,989,989,984,944,964,944,964,989,1019
1008,912,832,768,832,768,896,912,912,896,768,832,768,832,912,1008
1019,989,964,944,964,944,984,989,989,984,944,964,944,964,989,1019
1012,940,880,832,880,832,928,940,940,928,832,880,832,880,940,1012
1023,1017,1012,1008,1012,1008,1016,1017,1017,1016,1008,1012,1008,1012,1017,1023
